-1.558777	 53.802597
-1.558414	 53.802554
-1.558029	 53.802533
-1.557630	 53.802531
-1.557410	 53.802558
-1.557664	 53.802758
-1.557809	 53.802865
-1.558077	 53.802960
-1.557778	 53.803517
-1.557560	 53.803471
-1.557376	 53.803701
-1.557260	 53.803930
-1.556925	 53.804201
-1.556359	 53.804535
-1.556660	 53.804777
-1.556354	 53.804801
-1.556173	 53.804800
-1.556081	 53.804814
-1.555940	 53.804924
-1.555820	 53.804851
-1.555344	 53.804849
-1.555335	 53.804747
